817.338846	818.442031	O
818.748023	820.269935	O
821.107389	822.299150	O
823.498963	824.658515	O
826.695782	828.008330	O
828.137169	829.989231	O
837.075379	838.170511	O
840.698977	842.092049	W
843.622013	845.933064	O
847.656286	848.622579	O
852.069023	856.385132	O
856.457604	857.721837	W
857.721837	858.897493	O
889.214933	891.670927	W
892.532538	895.012690	W
898.902019	900.456140	O
900.931234	904.385731	W
904.578990	905.859328	W
906.084796	906.785359	O
906.994722	908.854836	W
915.949036	918.638552	O
918.855967	920.708029	O
921.497168	922.729191	W
923.292862	926.819831	O
928.067960	929.509347	O
929.783130	931.288936	W
957.717047	959.802629	O
960.326038	962.194204	O
962.749822	964.698513	W
967.009563	967.694021	O
968.169115	971.398144	O
972.300017	973.846086	O
973.894400	974.433914	W
974.836536	976.986538	W
977.662943	981.044968	W
982.309201	983.420438	O
983.549277	986.335421	W
986.480365	989.975125	O
990.031492	990.893103	O
993.928873	995.523256	W
995.652095	996.747227	W
997.882621	999.678316	O
1000.024571	1002.899292	W
1004.896297	1010.033755	W
1011.974393	1013.222521	O
1014.374020	1015.823460	W
1019.728893	1020.767658	O
1022.128521	1025.848748	W
1026.670097	1027.467289	O
1029.206616	1032.918791	O
1033.023473	1033.587144	W
1033.683773	1034.907744	W
1037.605312	1040.922918	W
1041.245015	1042.984342	W
1045.263183	1046.334158	W
1047.695020	1050.360378	W
1050.915997	1052.558695	W
1053.653826	1056.246712	O
1058.316190	1059.991097	O
1061.037915	1063.284546	W
1064.323311	1065.700278	W
1072.263017	1073.615827	W
1078.181561	1079.123697	W
1079.486057	1080.540926	W
1083.415648	1085.074450	W
1085.307971	1086.024639	O
1086.161530	1087.900857	O
1087.973329	1088.786626	W
1089.366401	1093.416779	O
1094.809851	1096.863224	O
1098.071090	1100.398245	W
1101.211542	1102.266412	O
1102.789820	1105.527650	O
1106.880460	1110.632898	W
1111.099939	1113.249941	W
1113.402937	1115.730093	O
1116.350131	1117.034588	O
1119.337586	1120.360246	W
1120.464928	1121.503693	O
1122.856503	1124.563620	W
1124.877665	1126.182161	W
1126.294895	1127.188716	O
1127.245083	1128.219428	W
1129.701077	1131.158569	O
1131.738345	1132.761005	O
1133.348833	1137.310634	O
1137.705204	1141.473746	W
1142.359514	1145.636858	W
1145.910641	1147.988170	O
1149.212141	1151.611769	O
1151.821132	1153.334991	O
1153.536302	1157.320949	O
1159.317955	1160.284248	O
1161.733687	1163.303913	O
1163.593801	1165.099607	O
1165.872641	1166.750358	O
1167.314028	1168.650734	W
1168.988936	1170.317589	W
1170.800735	1173.619090	O
1173.820401	1174.907480	W
1178.925648	1180.471717	O
1180.640818	1181.993628	O
1182.621718	1183.958424	W
1184.417413	1187.469288	O
1189.128091	1191.221725	O
1191.785396	1193.806559	O
1194.708432	1197.172479	O
1197.269108	1200.731658	O
1201.142332	1202.889712	O
1203.227914	1204.854507	O
1208.703574	1212.021180	W
1215.411257	1217.424368	W
1218.310136	1219.518002	W
1221.200962	1223.334859	O
1224.985609	1227.320817	O
1228.359582	1230.453217	O
1230.549846	1232.836739	O
1240.784498	1243.683377	O
1253.193310	1253.982449	O
1254.747431	1256.277394	O
1256.502863	1257.960355	W
1258.032826	1258.668969	W
1258.701179	1259.925150	O
1278.163928	1279.452319	W
1280.845391	1283.035655	O
1284.050263	1286.345208	O
1286.933037	1287.681914	O
1288.656259	1289.872177	O
1292.263752	1293.777611	O
1294.204391	1295.959823	O
1296.579861	1297.674993	W
1298.093719	1300.710763	O
1300.984546	1301.773685	O
1303.142600	1304.277994	O
1304.753088	1305.767696	O
1306.283052	1311.130621	O
1312.563956	1314.705905	W
1314.705905	1319.231377	W
1320.052726	1323.016024	O
1323.016024	1325.045239	W
1325.600857	1327.630072	W
1327.630072	1334.402175	O
1335.328206	1337.429893	W
1337.550679	1338.718283	W
1339.571842	1340.699184	O
1344.161733	1345.039449	W
1347.962485	1350.539266	W
1351.191514	1353.824662	W
1354.227284	1355.419046	O
1355.596199	1356.699384	W
1357.528785	1358.229347	W
1359.549948	1360.105566	O
1360.733656	1361.820736	O
1366.161002	1368.931041	O
1373.384041	1374.181233	O
1374.471120	1376.492283	O
1377.039849	1378.400712	O
1379.640787	1381.267381	O
1384.375623	1387.000718	W
1384.850717	1385.470755	O
1390.060646	1391.985179	O
1393.990237	1395.705407	W
1398.024510	1399.691365	O
1400.408032	1401.011965	W
1404.933504	1406.060846	O
1407.558600	1409.764968	O
1410.602422	1411.439876	W
1413.066469	1416.013663	W
1416.392127	1417.092690	O
1420.555239	1425.096816	W
1425.467228	1426.836143	W
1429.163298	1430.282588	W
1432.174911	1433.012365	O
1433.551879	1434.896636	W
1435.307311	1437.706938	W
1437.851882	1438.930909	O
1439.784468	1441.000386	O
1441.185593	1443.198703	W
1443.319489	1445.131289	W
1447.160504	1451.661818	W
1455.373993	1456.952272	O
1459.303584	1461.139541	W
1461.493848	1463.941790	W
1466.405837	1468.435052	W
1468.467262	1468.934304	O
1469.095352	1470.246851	O
1470.633369	1473.475880	O
1473.661086	1475.432623	W
1475.754721	1476.479441	W
1476.584122	1477.526258	W
1477.582625	1478.097981	O
1479.595735	1481.439744	W
1482.937498	1483.597798	O
1484.056787	1485.103605	O
1485.763905	1488.010536	O
1488.171585	1489.733758	W
1490.241062	1490.772523	O
1491.762973	1492.962787	O
1495.966347	1498.172716	W
1497.697622	1498.132454	O
1499.976463	1504.067103	O
1503.044443	1503.559799	W
1504.469725	1505.452123	W
1506.160737	1506.611674	O
1507.304184	1508.020851	O
1508.310739	1509.784336	W
1510.009804	1512.087334	O
1512.715424	1513.142204	O
1513.754189	1514.197073	W
1514.543328	1516.451757	O
1516.645015	1518.674230	O
1519.334530	1520.526292	W
1523.376856	1524.882662	W
1530.785101	1533.128362	O
1533.989973	1536.301023	O
1537.388103	1539.377056	W
1541.172750	1543.741479	O
1544.144101	1544.699719	O
1545.657959	1549.410397	O
1551.963021	1553.533247	W
1553.565456	1556.295234	O
1557.631939	1559.661154	O
1565.112656	1566.578201	W
1568.075955	1569.887754	O
1570.290376	1570.910414	W
1572.110228	1573.849555	O
1574.864162	1577.771093	W
1575.298994	1575.870717	O
1578.834016	1579.856676	O
1580.436451	1582.232146	W
1582.409299	1583.238701	W
1583.303120	1583.818476	O
1584.293570	1585.726905	W
1588.086270	1588.972039	O
1590.034961	1590.856310	W
1591.266984	1592.321854	O
1595.816613	1596.573543	O
1613.894343	1614.917003	W
1615.021685	1616.237603	O
1616.608015	1617.228053	W
1617.872249	1618.822437	W
1619.160639	1619.949778	O
1621.737420	1623.621691	W
1624.443040	1626.303154	O
1655.332203	1657.063478	W
1702.809394	1703.566324	O
1704.089732	1705.362018	W
1706.883929	1707.600596	W
1709.517077	1710.749101	W
1711.481873	1712.319327	O
1725.783008	1726.990874	W
1728.166530	1729.020089	O
1729.148928	1729.543498	O
1730.960727	1732.426271	W
1736.822904	1738.288448	W
1739.005116	1740.881334	W
1771.102145	1773.767503	W
1777.737356	1778.880802	W
1802.224828	1802.812656	O
1804.157414	1805.228389	W
1805.325018	1806.065843	O
1817.894878	1818.941695	W
1820.375030	1821.212484	O
1833.637400	1834.499011	O
1842.905759	1844.016996	O
1861.708209	1862.449033	O
1863.230120	1863.834053	O
1865.911583	1866.910085	W
1867.828064	1868.721884	W
1872.087805	1872.844734	W
1879.391369	1880.180508	O
1882.749236	1883.562533	W
1888.393997	1891.904862	W
1892.122277	1895.600932	W
1896.261232	1896.937637	O
1909.620231	1911.134090	O
1912.197012	1912.945889	W
1913.074728	1914.041021	O
1914.467801	1915.039524	W
1915.216678	1915.997764	O
1916.529225	1918.107504	O
1919.242898	1920.048142	W
1929.622494	1930.258637	O
1931.933545	1933.093096	O
1936.467069	1936.998530	O
1937.401152	1939.704150	O
1939.969881	1941.113327	W
1942.377560	1943.182805	O
1953.369142	1954.150229	O
1957.814089	1959.497050	O
1959.980196	1961.477950	O
1969.812226	1970.859044	O
1972.074962	1972.703053	O
1979.225530	1979.724781	O
1980.425343	1981.391636	O
1982.752499	1985.788269	O
1986.456621	1987.157184	W
1987.221603	1988.783777	W
1990.305688	1991.223666	W
1996.361124	1997.359626	O
1998.052136	1998.454758	O
1999.767306	2002.456821	W
2006.354203	2008.351208	W
2009.704018	2012.023121	W
2012.192222	2013.859077	W
2014.084546	2015.976869	O
2016.846533	2018.513388	W
2019.713202	2020.470131	W
2022.193354	2023.071070	W
2023.393167	2025.188862	O
2029.859277	2032.226695	O
2033.297670	2035.165836	O
2153.464244	2154.188963	O
2155.533721	2156.894583	O
2160.928856	2163.022491	W
2163.264064	2164.343091	W
2166.839348	2168.208263	W
2170.599838	2171.316505	W
2171.429239	2172.572686	W
2172.629053	2173.136357	W
2173.305458	2173.595346	W
2173.893286	2174.811264	W
2176.075497	2177.106210	W
2177.653776	2180.971381	W
2181.462580	2182.887862	W
2184.256777	2184.876815	W
2185.013707	2188.331312	O
2197.172892	2198.251919	W
2198.815590	2199.806040	O
2201.062221	2203.059227	W
2205.209228	2205.209228	Switch Background Music Start
2205.942000	2207.021027	O
2207.117657	2208.776460	W
2208.840879	2209.654176	O
2212.303429	2213.205302	O
2218.326654	2218.995007	w
2222.457556	2225.179281	O
2225.839582	2226.830032	O
2228.633779	2230.244267	W
2231.266927	2232.539212	W
2232.974044	2234.198015	W
2235.880975	2236.436594	W
2238.771801	2239.963563	W
2240.535286	2241.702890	W
2250.149900	2250.930987	W
2269.467706	2270.868831	W
2272.527633	2273.018832	O
2284.823710	2285.596745	O
2286.345622	2286.780454	W
2298.279339	2300.010614	O
2300.308554	2301.919042	O
2303.706684	2304.809869	W
2305.043389	2305.905000	W
2306.227098	2307.016237	O
2307.563803	2308.683093	O
2309.512494	2310.672045	O
2313.893022	2314.432535	O
2314.770738	2315.656506	O
2316.155758	2317.605197	O
2317.983662	2318.780853	O
2319.618307	2320.987222	W
2328.798090	2330.336106	W
2330.553522	2331.262137	W
2331.809703	2332.437793	W
2333.516820	2335.135361	W
2335.272252	2336.166073	O
2337.478621	2338.058397	W
2339.475626	2341.086114	W
2345.716268	2346.851662	W
2346.964396	2347.367018	W
2347.656906	2348.413835	W
2348.510465	2350.040428	O
2350.555785	2351.433501	O
2351.860280	2353.559345	W
2354.710844	2357.327887	W
2357.424517	2358.173394	O
2359.139687	2360.589126	W
2370.292317	2372.088011	O
2373.746814	2374.568163	W
2376.347753	2376.959738	W
2378.175657	2379.206369	W
2380.768543	2382.572289	W
2384.303564	2386.840083	W
2387.162181	2387.548698	W
2388.861246	2389.602070	W
2390.938775	2391.309188	W
2391.582971	2392.275480	W
2394.393272	2394.852262	W
2396.293648	2397.227732	W
2397.944399	2398.258444	W
2399.651516	2400.690281	W
2401.447211	2402.365189	W
2431.837122	2432.658471	O
2433.818023	2434.389746	W
2436.934317	2439.036004	W
2439.664095	2440.533758	W
2441.451736	2442.248928	W
2465.641269	2468.338836	W
2470.005692	2470.810936	O
2471.149138	2472.075169	W
2472.807941	2473.194458	W
2473.323297	2474.563373	W
2478.525174	2479.499519	W
2497.094102	2499.002531	W
2505.669952	2506.161151	O
2516.379698	2517.201047	O
2518.135130	2518.892060	O
2519.826143	2521.428579	W
2521.549365	2523.570528	W
2560.386287	2561.344528	W
2562.439660	2564.911759	W
2578.375440	2579.293418	O
2579.961771	2580.944168	O
2581.475630	2582.200349	O
2583.078065	2584.430875	O
2587.152600	2589.117396	O
2589.423389	2590.067584	O
2590.534625	2591.428446	O
2592.362530	2592.982567	O
2593.352980	2593.964965	W
2594.021332	2595.559349	O
2598.965531	2600.213659	O
2600.616281	2603.096433	W
2603.442688	2605.826211	W
2607.106549	2607.509171	O
2607.694377	2608.821719	O
2608.821719	2610.673780	W
2610.891196	2615.134832	W
2616.302436	2617.937082	W
2618.259179	2619.249629	W
2620.803750	2621.995512	W
2622.349819	2623.308060	W
2623.420794	2625.538586	W
2630.402260	2631.086717	O
2631.908066	2633.212562	W
2634.356008	2634.750578	O
2638.623802	2639.686724	W
2644.179986	2646.112572	O
2646.627928	2646.933921	W
2648.262574	2649.389915	W
2649.534859	2649.921376	O
2649.953586	2650.315946	W
2650.605834	2651.572127	O
2652.047221	2652.965199	W
2654.245537	2655.413141	W
2656.089546	2656.451906	O
2658.891795	2659.221946	O
2660.776067	2661.033745	O
2661.871199	2665.559216	W
2666.251726	2666.662401	O
2666.734873	2667.604536	W
2667.974949	2668.989556	W
2677.074207	2677.500986	W
2685.472903	2686.503615	W
2687.679271	2688.460358	W
2691.069349	2691.584705	O
2693.678340	2694.604370	W
2694.773472	2695.329090	W
2695.393510	2696.416170	O
2700.877222	2702.101193	O
2702.141455	2703.035276	O
2703.075538	2705.467113	W
2707.649325	2709.324232	W
2712.931726	2713.753075	W
2733.449345	2734.013016	O
2737.072943	2737.950659	W
2738.393543	2738.957214	O
2739.681934	2740.269762	W
2740.664332	2741.711149	W
2751.607599	2752.131007	O
2753.862282	2754.506478	O
2756.213595	2757.147678	W
2757.324832	2757.816031	W
2760.940378	2763.702365	W
2788.479725	2789.969427	O
2854.252062	2856.047756	W
2856.853000	2857.529405	W
2860.347759	2861.547573	W
2863.005065	2863.729785	O
2866.620611	2868.037840	W
2870.662936	2871.476233	W
2878.481856	2879.834666	W
2897.244043	2899.458464	W
2933.383398	2934.365795	W
2937.015048	2937.562614	W
2938.061866	2943.722731	W
2945.711684	2946.267303	O
2947.724795	2949.705695	W
2950.430415	2951.412812	W
2954.746523	2955.447085	W
2961.937353	2962.654020	O
2963.652522	2964.489976	W
2969.860954	2970.778933	O
2971.245974	2972.413578	W
2973.637549	2974.925940	W
2976.351222	2977.639612	W
2979.250100	2981.287368	W
2981.665833	2981.971825	W
2983.517894	2984.935124	W
2989.170707	2989.911532	W
2990.386626	2990.853668	W
2996.425957	2998.479329	W
3005.855365	3006.668661	O
3020.486650	3023.715678	W
3025.334219	3027.387591	O
3027.790213	3029.102761	O
3030.624673	3031.156134	W
3032.098269	3032.814937	W
3033.604076	3034.441530	O
3034.932728	3035.319246	W
3035.520557	3036.164752	W
3036.406325	3037.171307	W
3038.330858	3038.854267	O
3039.119998	3039.425990	O
3039.997714	3041.108951	W
3041.334419	3045.102961	W
3047.575061	3048.790979	W
3049.274126	3049.733115	W
3093.570602	3094.383899	W
3094.577157	3095.414611	O
3097.097571	3098.740269	W
3099.126787	3100.664803	O
3101.478099	3102.500759	W
3103.040273	3103.314056	O
3103.354318	3104.079038	W
3104.916491	3106.390088	W
3112.566310	3114.627735	W
3118.041970	3120.014818	W
3131.851906	3132.592730	O
3133.454342	3134.468949	W
3134.855466	3135.572134	W
3135.837864	3136.353220	O
3137.255094	3138.479065	W
3164.633392	3165.905678	W
3166.066727	3166.501559	W
3178.765426	3180.504753	W
3195.409821	3196.182856	O
3196.384167	3197.471246	O
3198.751584	3199.411884	O
3200.748589	3202.391287	O
3207.045598	3208.583614	O
3209.348596	3210.065263	W
3210.137735	3210.685301	O
3211.192605	3212.448786	O
3213.640547	3214.284742	W
3214.461896	3215.669762	W
3218.013023	3218.576693	W
3218.947106	3219.800664	W
3222.651228	3223.681941	W
3223.987934	3226.170145	W
3245.310797	3246.075779	W
3248.386829	3249.159864	O
3249.610800	3251.382337	W
3251.631963	3252.638518	O
3253.572601	3254.281216	O
3254.869044	3255.891704	W
3257.002941	3257.800133	W
3258.710058	3260.497700	W
3267.398642	3268.332725	O
3277.689661	3280.073184	W
3280.387229	3281.973560	W
3282.505021	3282.730489	O
3284.051090	3285.170379	W
3286.901654	3287.666635	O
3291.515702	3292.353156	O
3292.465890	3295.598290	W
3296.065331	3297.933497	W
3300.389492	3301.347732	W
3302.378445	3303.546049	O
3305.679946	3306.646238	O
3306.791182	3308.908974	W
3325.078275	3326.704868	W
3327.944944	3328.838765	W
3330.610302	3331.198130	W
3333.597758	3334.572103	O
3334.942515	3335.965175	O
3336.931468	3338.541956	W
3347.689529	3350.749457	W
3351.433914	3352.311630	W
3354.212006	3355.009198	O
3355.226614	3356.007701	O
3360.162760	3361.040476	W
3362.489915	3363.230740	W
3363.496470	3365.171378	W
3371.500597	3372.120635	O
3372.780935	3373.409025	O
3375.422135	3376.460900	O
3376.847417	3377.773448	O
3378.530377	3379.013524	O
3379.077943	3379.424198	W
3379.593300	3380.342177	W
3380.462963	3381.356784	O
3381.493676	3383.522891	W
3385.197798	3385.994990	W
3386.196301	3387.283381	O
3388.386565	3389.731323	O
3398.919158	3399.684139	O
3406.601186	3407.905682	O
3408.348566	3410.047631	W
3411.577595	3411.948007	O
3412.229842	3413.018981	O
3415.128721	3416.062804	O
3416.328535	3417.198198	O
3418.285278	3418.768424	O
3418.848949	3420.250073	W
3421.924981	3424.058878	W
3425.065433	3425.830415	W
3426.152512	3426.845022	W
3427.521427	3427.803263	O
3430.049894	3431.249707	W
3431.692592	3435.767127	W
3436.950835	3437.433982	O
3438.851212	3440.171812	W
3442.482862	3443.553837	O
3444.318819	3444.922752	W
3445.752153	3446.935862	W
3447.096911	3448.167886	W
3449.335489	3451.574068	W
3451.574068	3452.387365	O
3455.930438	3456.832312	O
3457.210777	3458.942051	W
3459.433250	3460.455910	O
3460.995424	3462.114713	W
3463.733254	3464.562655	W
3466.036252	3466.889810	O
3467.219960	3470.054420	W
3471.954796	3473.541126	O
3475.811915	3476.303114	W
3476.673526	3478.799370	W
3480.063604	3481.231207	W
3481.947875	3484.025404	W
3484.234768	3484.661547	W
3484.943383	3487.085332	W
3487.874471	3488.832712	O
3489.042075	3490.636458	W
3492.955561	3493.334026	W
3493.760805	3496.466425	W
3498.149386	3498.954630	O
3499.188150	3500.226915	O
3500.275230	3501.628040	W
3502.441337	3503.463997	O
3504.478604	3504.873174	O
3505.283848	3505.541526	O
3505.944148	3507.820367	O
3508.641716	3508.955761	W
3520.325808	3521.420939	W
3521.960453	3522.540229	W
3539.063837	3540.440805	W
3594.899462	3596.501898	O
3612.808090	3613.106030	O
3613.403971	3613.951537	O
3616.021014	3617.414086	O
3636.425899	3637.223091	O
3641.128524	3642.803432	W
3644.880962	3645.444633	O
3652.184526	3653.601755	W
3658.932471	3659.649138	O
3659.649138	3660.881162	W
3674.892409	3676.148590	O
3686.085301	3686.858336	O
3692.317891	3693.372760	O
3696.368268	3696.835310	O
3704.364342	3706.498239	W
3709.332698	3710.258729	W
3710.508354	3711.200864	W
3712.094685	3712.569779	O
3728.594136	3730.099943	W
3731.927847	3732.652567	W
3738.957628	3739.497141	W
3740.020550	3740.656693	W
3742.186657	3743.877669	W
3744.183662	3745.842465	W
3746.011566	3746.849020	O
3750.537038	3752.711197	W
3754.764569	3755.819439	O
3755.980488	3757.325245	O
3759.024310	3759.338355	W
3759.700715	3759.918131	W
3760.538169	3762.438545	W
3763.461205	3764.467760	O
3772.785932	3773.454284	O
3773.671700	3775.080877	O
3776.530317	3778.438745	W
3778.623951	3779.356723	O
3780.194177	3782.311969	O
3806.090827	3806.904123	W
3807.838206	3808.168356	O
3825.617996	3827.526424	O
3827.767997	3829.475115	O
3829.781108	3830.505827	O
3833.799276	3834.105268	O
3834.749464	3835.216505	O
3869.809791	3870.341252	O
3870.808293	3871.629642	O
3871.830953	3873.127396	O
3877.371033	3877.966913	O
3881.952872	3882.959427	O
3884.094821	3885.085271	O
3885.681152	3887.356059	W
3898.693896	3899.168990	O
3900.248017	3900.803635	O
3907.994465	3908.843998	W
3917.886889	3918.160672	O
3939.825764	3940.743742	O
3941.130259	3941.540933	W
3966.479343	3967.135617	O
3977.148827	3977.692366	O
3983.965218	3986.694995	O
3987.005014	3988.563162	W
3989.295934	3989.855578	O
3993.475150	3994.715226	O
3999.309144	4000.416354	W
4000.472721	4001.656430	W
4038.105804	4038.427901	O
4038.669474	4039.031834	O
4040.473221	4041.294570	W
4047.309743	4047.748601	W
4049.459745	4050.152255	W
4050.703847	4051.758717	O
4058.458348	4059.468929	O
4065.786069	4066.454421	O
4066.522867	4066.949647	O
4067.150958	4067.835415	O
4073.826431	4074.684016	W
4083.831589	4084.512020	O
4084.749567	4085.156215	O
4088.747604	4089.283091	O
4090.515115	4091.445171	W
4092.850322	4093.844799	W
4095.253976	4096.188059	O
4099.803605	4101.716060	O
4103.181604	4103.886192	O
4106.990408	4107.940596	W
4113.657829	4114.132923	O
4114.756988	4115.385078	W
4124.097819	4126.501472	W
4172.855348	4173.664618	O
4174.916773	4175.303290	O
4177.570052	4177.855914	W
4178.322955	4178.870521	W
4179.369773	4180.191121	W
4183.226892	4184.301893	O
4207.408371	4207.706312	O
4217.896676	4218.802575	W
4219.845366	4221.089468	O
4224.407074	4225.675333	O
4333.799482	4334.560438	O
4346.816253	4348.068407	W
4367.700258	4368.960465	W
4369.133592	4370.458219	W
4372.781348	4373.651012	O
4374.798485	4375.877512	W
4376.404947	4376.976670	W
4378.563001	4379.855417	W
4380.044650	4380.551954	W
4382.214783	4383.177049	O
4383.599802	4385.451864	O
4385.721621	4386.595310	O
4395.295973	4396.230056	W
4398.891387	4399.455058	O
4400.002624	4400.538112	W
4401.870791	4403.501410	W
4404.149631	4404.660961	W
4405.091767	4405.703752	W
4406.154689	4407.253847	W
4408.276507	4410.579505	W
4410.748607	4411.179412	W
4411.481379	4412.161810	W
4412.423514	4413.160313	W
4413.365650	4414.339995	W
4414.863404	4415.725015	W
4418.748706	4419.453295	O
4420.230356	4421.546930	W
4421.844870	4422.372305	W 
4425.448337	4426.728675	O
4427.674837	4428.391504	W
4428.794126	4429.478584	O
4430.046281	4430.497218	O
4430.585794	4430.980364	O
4431.161544	4431.697031	O
4432.961264	4433.887295	O
4439.447506	4439.870259	O
4440.103779	4441.029810	W
4445.003690	4446.416893	O
4448.812494	4449.231221	O
4449.432532	4449.931783	O
4457.537314	4458.189562	O
4460.895182	4461.277673	W
4461.354171	4461.817186	W
4464.881140	4466.225897	O
4468.460450	4469.954178	O
4471.258673	4472.063917	W
4473.090603	4473.670379	W
4474.592383	4475.156054	W
4475.413732	4475.659332	O
4475.840512	4475.997534	W
4476.460550	4476.899408	O
4480.760553	4481.549692	O
4485.495388	4486.836120	W
4487.287056	4487.846701	O
4488.808968	4489.155223	W
4489.775261	4490.222171	O
4490.367115	4492.046049	O
4493.181443	4494.377230	w
4494.566463	4495.097924	o
4496.543337	4497.171427	W
4497.851859	4498.773863	O
4500.549426	4501.600270	W
4502.715533	4502.985290	W
4504.483044	4504.776958	O
4505.376865	4506.335105	W
4510.502243	4510.896813	O
4514.794194	4515.587360	O
4524.223602	4525.206000	W
4527.170796	4528.064617	W
4535.062188	4535.629885	W
4553.228494	4554.086079	O
4565.210526	4565.854721	O
4579.419058	4580.667186	O
4581.512692	4582.527300	W
4584.069342	4584.407545	W
4584.524305	4585.981797	W
4589.899309	4590.370377	O
4595.290419	4595.862142	O
4634.087078	4634.727247	O
4638.777625	4639.381558	O
4644.164708	4644.969952	W
4654.596645	4655.784380	O
4671.410142	4672.026153	O
